sid,sub,pid,pred,oid,obj,class
2985653.0,dbr:Kobe_Bryant,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1
2734002.0,dbr:John_Stockton,599,dbo:team,5305646.0,dbr:Utah_Jazz,1
5140024.0,dbr:Tim_Duncan,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,1
1522148.0,dbr:Dirk_Nowitzki,599,dbo:team,1357357.0,dbr:Dallas_Mavericks,1
4319468.0,dbr:Reggie_Miller,599,dbo:team,2450828.0,dbr:Indiana_Pacers,1
2710736.0,dbr:John_Havlicek,599,dbo:team,917821.0,dbr:Boston_Celtics,1
5189779.0,dbr:Tony_Parker,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,1
1670176.0,dbr:Elgin_Baylor,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1
2636226.0,dbr:Jerry_West,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1
2673918.0,dbr:Joe_Dumars,599,dbo:team,1487110.0,dbr:Detroit_Pistons,1
5272061.0,dbr:Udonis_Haslem,599,dbo:team,3516612.0,dbr:Miami_Heat,1
1431155.0,dbr:David_Robinson_(basketball),599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,1
851870.0,dbr:Bill_Russell,599,dbo:team,917821.0,dbr:Boston_Celtics,1
4596365.0,dbr:Satch_Sanders,599,dbo:team,917821.0,dbr:Boston_Celtics,1
5469125.0,dbr:Wes_Unseld,599,dbo:team,5452049.0,dbr:Washington_Wizards,1
1029025.0,dbr:Calvin_Murphy,599,dbo:team,2364618.0,dbr:Houston_Rockets,1
1940481.0,dbr:Fred_Brown_(basketball),599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,1
494082.0,dbr:Alvan_Adams,599,dbo:team,4119746.0,dbr:Phoenix_Suns,1
3069278.0,dbr:Larry_Bird,599,dbo:team,917821.0,dbr:Boston_Celtics,1
3793584.0,dbr:Nick_Collison,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,1
3299683.0,dbr:Magic_Johnson,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1
2941718.0,dbr:Kevin_McHale_(basketball),599,dbo:team,917821.0,dbr:Boston_Celtics,1
2486139.0,dbr:Isiah_Thomas,599,dbo:team,1487110.0,dbr:Detroit_Pistons,1
2618836.0,dbr:Jeff_Foster_(basketball),599,dbo:team,2450828.0,dbr:Indiana_Pacers,1
4553008.0,dbr:Sam_Jones_(basketball),599,dbo:team,917821.0,dbr:Boston_Celtics,1
3520968.0,dbr:Michael_Cooper,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1
2570038.0,dbr:James_Worthy,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1
3736393.0,dbr:Nate_McMillan,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,1
4374354.0,dbr:Rik_Smits,599,dbo:team,2450828.0,dbr:Indiana_Pacers,1
890343.0,dbr:Bob_Pettit,599,dbo:team,685564.0,dbr:Atlanta_Hawks,1
2528654.0,dbr:Jack_Twyman,599,dbo:team,4525720.0,dbr:Sacramento_Kings,1
392035.0,dbr:Al_Attles,599,dbo:team,2115741.0,dbr:Golden_State_Warriors,1
4479739.0,dbr:Rudy_Tomjanovich,599,dbo:team,2364618.0,dbr:Houston_Rockets,1
2825275.0,dbr:Julius_Erving,599,dbo:team,4110464.0,dbr:Philadelphia_76ers,1
3391697.0,dbr:Mark_Eaton_(basketball),599,dbo:team,5305646.0,dbr:Utah_Jazz,1
4025631.0,dbr:Paul_Arizin,599,dbo:team,2115741.0,dbr:Golden_State_Warriors,1
5528006.0,dbr:Willis_Reed,599,dbo:team,3782014.0,dbr:New_York_Knicks,1
846737.0,dbr:Bill_Bradley,599,dbo:team,3782014.0,dbr:New_York_Knicks,1
5163211.0,dbr:Tom_Boerwinkle,599,dbo:team,1156689.0,dbr:Chicago_Bulls,1
482030.0,dbr:Allen_Leavell,599,dbo:team,2364618.0,dbr:Houston_Rockets,1
1397869.0,dbr:Darrell_Griffith,599,dbo:team,5305646.0,dbr:Utah_Jazz,1
2985653.0,dbr:Kobe_Bryant,599,dbo:team,5452049.0,dbr:Washington_Wizards,0
2985653.0,dbr:Kobe_Bryant,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0
2985653.0,dbr:Kobe_Bryant,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0
2734002.0,dbr:John_Stockton,599,dbo:team,1357357.0,dbr:Dallas_Mavericks,0
2734002.0,dbr:John_Stockton,599,dbo:team,3516612.0,dbr:Miami_Heat,0
2734002.0,dbr:John_Stockton,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0
5140024.0,dbr:Tim_Duncan,599,dbo:team,2364618.0,dbr:Houston_Rockets,0
5140024.0,dbr:Tim_Duncan,599,dbo:team,3516612.0,dbr:Miami_Heat,0
5140024.0,dbr:Tim_Duncan,599,dbo:team,5305646.0,dbr:Utah_Jazz,0
1522148.0,dbr:Dirk_Nowitzki,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0
1522148.0,dbr:Dirk_Nowitzki,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0
1522148.0,dbr:Dirk_Nowitzki,599,dbo:team,1487110.0,dbr:Detroit_Pistons,0
4319468.0,dbr:Reggie_Miller,599,dbo:team,3782014.0,dbr:New_York_Knicks,0
